pts,elo_i,opp_pts,elo_n
104,1335.9437,88,1348.947
88,1415.178,104,1402.1747
110,1551.9735,87,1562.1688
87,1515.3778,110,1505.1825
109,1224.2544,115,1220.5386
115,1294.4244,109,1298.1403
101,1477.5066,120,1473.9159
120,1690.0303,101,1693.621
118,1587.6072,105,1592.325
105,1473.2854,118,1468.5676
102,1459.2902,99,1463.0499
99,1461.3069,102,1457.5471
98,1505.1825,111,1498.7513
111,1557.0895,98,1563.5206
144,1440.7419,135,1449.9803
135,1526.7452,144,1517.5068
113,1256.1257,92,1272.7313
92,1350.6144,113,1334.0088
112,1678.0553,107,1683.1134
107,1495.333,112,1490.2749
109,1375.8027,118,1364.0122
118,1220.5386,109,1232.3291
125,1468.5676,131,1463.5344
131,1473.9159,125,1478.9491
112,1462.4429,104,1476.2444
104,1693.621,112,1679.8195
100,1562.1688,105,1553.0653
105,1586.2697,100,1595.3732
114,1334.0088,100,1350.0404
100,1298.1403,114,1282.1086
119,1606.9318,102,1616.077
102,1592.325,119,1583.1797
85,1402.1747,99,1396.6824
99,1696.1436,85,1701.6359
110,1531.0818,132,1515.5748
132,1463.0499,110,1478.5569
91,1271.8716,112,1269.6375
112,1579.3771,91,1581.6112
102,1679.8195,108,1669.6553
108,1498.7513,102,1508.9155
115,1701.6359,112,1703.8792
112,1595.3732,115,1593.1299
93,1463.5344,124,1458.6445
124,1683.1134,93,1688.0033
122,1563.5206,110,1568.5696
110,1272.7313,122,1267.6824
115,1449.9803,131,1443.137
131,1517.5068,115,1524.3502
83,1348.947,99,1344.2445
99,1490.2749,83,1494.9774
103,1232.3291,104,1228.5466
104,1350.0404,103,1353.8229
106,1478.9491,89,1490.0608
89,1508.9155,106,1497.8038
109,1443.137,129,1433.7426
129,1476.2444,109,1485.6388
105,1457.5471,107,1448.9386
107,1364.0122,105,1372.6207
106,1553.0653,105,1558.0773
105,1515.5748,106,1510.5629
114,1269.6375,109,1279.6871
109,1478.5569,114,1468.5072
128,1282.1086,132,1276.1193
132,1396.6824,128,1402.6718
98,1494.9774,110,1489.8627
110,1583.1797,98,1588.2944
112,1616.077,98,1621.6316
98,1524.3502,112,1518.7957
118,1581.6112,114,1590.0751
114,1568.5696,118,1560.1057
105,1448.9386,111,1447.5565
111,1703.8792,105,1705.2612
96,1344.2445,115,1342.5616
115,1688.0033,96,1689.6862
108,1669.6553,96,1672.3208
96,1458.6445,108,1455.979
117,1228.5466,138,1224.5367
138,1433.7426,117,1437.7524
105,1267.6824,104,1275.9181
104,1621.6316,105,1613.3959
111,1353.8229,128,1340.5387
128,1279.6871,111,1292.9713
105,1372.6207,128,1368.6958
128,1593.1299,105,1597.0548
109,1485.6388,105,1495.3046
105,1518.7957,109,1509.1299
113,1672.3208,111,1675.4874
111,1468.5072,113,1465.3406
96,1224.5367,122,1221.2201
122,1490.0608,96,1493.3774
91,1340.5387,101,1339.5635
101,1705.2612,91,1706.2365
112,1495.3046,95,1515.3495
95,1689.6862,112,1669.6412
98,1402.6718,113,1395.3652
113,1447.5565,98,1454.863
105,1510.5629,114,1500.084
114,1590.0751,105,1600.554
112,1588.2944,100,1603.0613
100,1558.0773,112,1543.3104
111,1613.3959,101,1616.942
101,1276.1193,111,1272.5731
95,1489.8627,90,1493.8842
90,1455.979,95,1451.9575
117,1560.1057,130,1545.1779
130,1603.0613,117,1617.9891
103,1669.6412,91,1678.4017
91,1497.8038,103,1489.0433
122,1275.9181,105,1285.5375
105,1272.5731,122,1262.9537
73,1342.5616,86,1332.4974
86,1493.3774,73,1503.4417
119,1368.6958,115,1375.5953
115,1292.9713,119,1286.0718
93,1543.3104,110,1535.6896
110,1597.0548,93,1604.6757
113,1675.4874,111,1677.6984
111,1395.3652,113,1393.1543
98,1616.942,94,1625.3201
94,1600.554,98,1592.1759
145,1437.7524,105,1456.9185
105,1451.9575,145,1432.7915
97,1493.8842,111,1486.1007
111,1515.3495,97,1523.1329
94,1375.5953,111,1363.8597
111,1332.4974,94,1344.233
111,1339.5635,102,1343.2345
102,1221.2201,111,1217.5491
97,1486.1007,107,1478.5298
107,1465.3406,97,1472.9115
115,1393.1543,108,1410.2272
108,1545.1779,115,1528.105
134,1677.6984,130,1681.5017
130,1454.863,134,1451.0597
131,1678.4017,115,1681.439
115,1456.9185,131,1453.8812
100,1500.084,108,1491.8296
108,1625.3201,100,1633.5745
95,1286.0718,99,1284.6953
99,1706.2365,95,1707.6129
100,1604.6757,104,1596.2188
104,1617.9891,100,1626.446
105,1451.0597,117,1447.1631
117,1592.1759,105,1596.0725
95,1489.0433,105,1483.1188
105,1523.1329,95,1529.0575
101,1262.9537,112,1258.4133
112,1363.8597,101,1368.4001
101,1681.5017,98,1683.4121
98,1344.233,101,1342.3226
91,1284.6953,110,1281.8055
110,1535.6896,91,1538.5793
118,1509.1299,111,1514.5974
111,1503.4417,118,1497.9741
113,1410.2272,116,1406.7621
116,1626.446,113,1629.9111
123,1681.439,115,1687.2651
115,1472.9115,123,1467.0853
107,1528.105,105,1532.3855
105,1596.2188,107,1591.9382
88,1217.5491,98,1216.0344
98,1707.6129,88,1709.1276
110,1633.5745,109,1637.1031
109,1497.9741,110,1494.4454
116,1343.2345,123,1339.9336
123,1453.8812,116,1457.1821
90,1285.5375,106,1278.1984
106,1538.5793,90,1545.9185
96,1491.8296,107,1473.8099
107,1432.7915,96,1450.8112
102,1216.0344,107,1214.8889
107,1687.2651,102,1688.4106
109,1368.4001,112,1362.5768
112,1457.1821,109,1463.0055
92,1514.5974,88,1519.35
88,1342.3226,92,1337.5701
104,1281.8055,109,1276.947
109,1473.8099,104,1478.6685
105,1258.4133,130,1254.2395
130,1478.5298,105,1482.7036
112,1532.3855,100,1545.5453
100,1467.0853,112,1453.9255
102,1591.9382,119,1575.0079
119,1450.8112,102,1467.7415
114,1529.0575,117,1524.733
117,1494.4454,114,1498.7699
103,1519.35,102,1523.8141
102,1447.1631,103,1442.699
111,1596.0725,108,1602.725
108,1545.9185,111,1539.266
142,1629.9111,117,1631.5986
117,1254.2395,142,1252.552
121,1339.9336,87,1351.9297
87,1278.1984,121,1266.2023
106,1637.1031,114,1626.1619
114,1683.4121,106,1694.3534
113,1483.1188,102,1492.6572
102,1545.5453,113,1536.0068
113,1266.2023,108,1278.8246
108,1362.5768,113,1349.9545
116,1575.0079,110,1583.1259
110,1688.4106,116,1680.2927
138,1694.3534,108,1699.8093
108,1498.7699,138,1493.314
100,1214.8889,103,1213.9608
103,1482.7036,100,1483.6317
96,1680.2927,112,1660.0061
112,1467.7415,96,1488.0281
110,1709.1276,98,1712.1997
98,1523.8141,110,1520.7419
128,1631.5986,121,1638.0194
121,1463.0055,128,1456.5847
91,1406.7621,96,1403.4091
96,1478.6685,91,1482.0215
82,1539.266,102,1516.36
102,1337.5701,82,1360.4761
86,1351.9297,92,1346.1317
92,1524.733,86,1530.531
117,1626.1619,95,1631.9818
95,1483.6317,117,1477.8118
81,1602.725,106,1584.2161
106,1712.1997,81,1730.7086
97,1493.314,104,1487.6902
104,1492.6572,97,1498.281
106,1453.9255,104,1460.4276
104,1442.699,106,1436.1969
118,1349.9545,95,1373.6682
95,1530.531,118,1506.8173
130,1536.0068,127,1538.5231
127,1252.552,130,1250.0358
110,1276.947,119,1275.6538
119,1583.1259,110,1584.4191
103,1278.8246,129,1277.5033
129,1699.8093,103,1701.1306
124,1638.0194,109,1638.905
109,1213.9608,124,1213.0752
109,1584.4191,114,1579.7241
114,1584.2161,109,1588.911
102,1436.1969,118,1428.8152
118,1488.0281,102,1495.4098
101,1660.0061,99,1662.0123
99,1360.4761,101,1358.4698
111,1516.36,123,1498.5187
123,1482.0215,111,1499.8628
122,1346.1317,109,1367.5643
109,1631.9818,122,1610.5492
111,1520.7419,98,1523.083
98,1277.5033,111,1275.1622
119,1460.4276,92,1483.9913
92,1403.4091,119,1379.8453
122,1538.5231,106,1540.9242
106,1275.6538,122,1273.2527
98,1358.4698,103,1355.9614
103,1487.6902,98,1490.1986
84,1498.281,114,1493.8396
114,1730.7086,84,1735.1501
121,1477.8118,116,1486.9967
116,1456.5847,121,1447.3998
108,1213.0752,97,1235.8231
97,1373.6682,108,1350.9203
120,1495.4098,103,1503.3405
103,1250.0358,120,1242.1051
109,1638.905,96,1643.2075
96,1506.8173,109,1502.5148
110,1483.9913,117,1472.6235
117,1493.8396,110,1505.2074
108,1579.7241,94,1584.8795
94,1273.2527,108,1268.0973
113,1523.083,102,1546.6504
102,1701.1306,113,1677.5632
97,1367.5643,105,1365.8271
105,1610.5492,97,1612.2864
97,1379.8453,122,1375.4058
122,1588.911,97,1593.3506
112,1350.9203,119,1348.0757
119,1490.1986,112,1493.0432
105,1447.3998,101,1450.135
101,1355.9614,105,1353.2262
120,1643.2075,110,1652.0861
110,1502.5148,120,1493.6362
109,1662.0123,97,1662.7679
97,1235.8231,109,1235.0675
98,1275.1622,112,1264.7194
112,1428.8152,98,1439.2581
117,1735.1501,96,1744.7717
96,1499.8628,117,1490.2412
118,1498.5187,121,1484.6589
121,1242.1051,118,1255.9648
106,1486.9967,128,1466.8107
128,1546.6504,106,1566.8364
89,1472.6235,99,1463.0236
99,1593.3506,89,1602.9506
123,1540.9242,114,1546.3914
114,1503.3405,123,1497.8733
96,1490.2412,112,1478.6091
112,1439.2581,96,1450.8901
118,1584.8795,97,1586.9537
97,1264.7194,118,1262.6451
115,1235.0675,114,1248.7474
114,1677.5632,115,1663.8833
90,1365.8271,84,1370.6991
84,1353.2262,90,1348.3542
118,1612.2864,102,1614.6691
102,1348.0757,118,1345.693
136,1375.4058,106,1384.1326
106,1268.0973,136,1259.3705
110,1744.7717,115,1733.4883
115,1493.6362,110,1504.9197
116,1505.2074,106,1510.7239
106,1255.9648,116,1250.4484
107,1566.8364,106,1570.6617
106,1652.0861,107,1648.2607
118,1493.0432,125,1486.761
125,1466.8107,118,1473.0929
98,1463.0236,101,1460.5062
101,1546.3914,98,1548.9087
93,1484.6589,106,1465.7921
106,1248.7474,93,1267.6143
95,1497.8733,102,1494.4772
102,1602.9506,95,1606.3467
125,1450.8901,109,1454.4775
109,1259.3705,125,1255.7831
102,1345.693,110,1344.5614
110,1662.7679,102,1663.8995
106,1510.7239,103,1513.7123
103,1262.6451,106,1259.6567
115,1586.9537,99,1590.0813
99,1370.6991,115,1367.5715
99,1348.3542,120,1346.2228
120,1663.8833,99,1666.0148
106,1614.6691,91,1618.6483
91,1450.135,106,1446.1558
109,1267.6143,122,1264.5111
122,1460.5062,109,1463.6094
113,1606.3467,116,1592.9187
116,1367.5715,113,1380.9995
115,1494.4772,108,1496.1266
108,1255.7831,115,1254.1337
140,1648.2607,126,1658.3718
126,1486.761,140,1476.6499
102,1446.1558,97,1457.6641
97,1504.9197,102,1493.4114
79,1344.5614,112,1333.5112
112,1618.6483,79,1629.6985
115,1548.9087,110,1556.3888
110,1465.7921,115,1458.312
109,1478.6091,101,1483.9371
101,1250.4484,109,1245.1204
121,1666.0148,95,1671.0076
95,1473.0929,121,1468.1001
105,1570.6617,98,1581.1042
98,1733.4883,105,1723.0458
112,1384.1326,114,1380.996
114,1590.0813,112,1593.2179
96,1723.0458,98,1716.1375
98,1513.7123,96,1520.6206
116,1663.8995,94,1668.2637
94,1468.1001,116,1463.736
105,1259.6567,102,1267.995
102,1483.9371,105,1475.5989
110,1346.2228,105,1365.4301
105,1658.3718,110,1639.1646
113,1463.6094,102,1471.3802
102,1476.6499,113,1468.879
83,1254.1337,97,1245.9486
97,1264.5111,83,1272.6962
121,1592.9187,92,1612.5641
92,1671.0076,121,1651.3622
95,1380.9995,116,1374.501
116,1496.1266,95,1502.6251
113,1493.4114,95,1507.9594
95,1581.1042,113,1566.5563
101,1333.5112,96,1338.8938
96,1365.4301,101,1360.0475
118,1520.6206,108,1525.7855
108,1457.6641,118,1452.4991
101,1454.4775,96,1461.5645
96,1556.3888,101,1549.3019
133,1475.5989,127,1485.5977
127,1651.3622,133,1641.3634
119,1458.312,100,1465.6464
100,1380.996,119,1373.6616
130,1639.1646,111,1651.1129
111,1668.2637,130,1656.3153
115,1566.5563,103,1571.3079
103,1463.736,115,1458.9844
117,1612.5641,113,1618.6592
113,1502.6251,117,1496.53
97,1272.6962,106,1272.127
106,1716.1375,97,1716.7067
106,1656.3153,99,1659.5033
99,1338.8938,106,1335.7058
88,1374.501,93,1369.5042
93,1360.0475,88,1365.0443
106,1245.9486,101,1256.3112
101,1465.6464,106,1455.2838
109,1267.995,104,1277.1332
104,1245.1204,109,1235.9822
122,1593.2179,104,1601.5212
104,1549.3019,122,1540.9985
113,1373.6616,99,1386.298
99,1468.879,113,1456.2427
105,1641.3634,92,1644.894
92,1272.127,105,1268.5963
123,1629.6985,128,1620.5581
128,1452.4991,123,1461.6395
120,1507.9594,94,1519.843
94,1485.5977,120,1473.714
101,1369.5042,111,1365.0299
111,1461.5645,101,1466.0387
112,1651.1129,106,1653.2177
106,1471.3802,112,1469.2755
105,1571.3079,109,1561.316
109,1525.7855,105,1535.7773
123,1540.9985,111,1556.0421
111,1716.7067,123,1701.6631
106,1455.2838,107,1454.0817
107,1618.6592,106,1619.8613
82,1535.7773,84,1525.5867
84,1365.0443,82,1375.235
122,1469.2755,118,1474.8412
118,1335.7058,122,1330.1401
106,1653.2177,135,1639.39
135,1659.5033,106,1673.3309
104,1277.1332,105,1274.6639
105,1496.53,104,1498.9993
126,1644.894,119,1647.0757
119,1256.3112,126,1254.1295
131,1456.2427,149,1451.2535
149,1601.5212,131,1606.5104
108,1461.6395,139,1446.5372
139,1458.9844,108,1474.0867
143,1386.298,115,1392.9313
115,1235.9822,143,1229.3489
98,1375.235,106,1372.2502
106,1519.843,98,1522.8278
115,1454.0817,118,1446.2379
118,1451.2535,115,1459.0973
103,1365.0299,115,1344.1561
115,1268.5963,103,1289.4701
100,1473.714,107,1470.005
107,1561.316,100,1565.025
133,1556.0421,125,1557.1113
125,1229.3489,133,1228.2797
111,1619.8613,103,1620.8197
103,1274.6639,111,1273.7056
121,1498.9993,91,1511.5479
91,1466.0387,121,1453.4901
72,1470.005,86,1463.3719
86,1525.5867,72,1532.2197
116,1446.5372,142,1421.3635
142,1474.8412,116,1500.0149
104,1330.1401,103,1334.8564
103,1474.0867,104,1469.3704
103,1620.5581,119,1613.2096
119,1673.3309,103,1680.6794
97,1254.1295,105,1246.303
105,1392.9313,97,1400.7578
112,1647.0757,141,1630.1609
141,1606.5104,112,1623.4252
102,1453.4901,109,1451.0409
109,1620.8197,102,1623.2689
82,1557.1113,93,1553.4904
93,1701.6631,82,1705.2841
97,1511.5479,106,1503.0194
106,1446.2379,97,1454.7664
127,1421.3635,126,1424.1409
126,1228.2797,127,1225.5023
133,1623.4252,112,1630.4242
112,1522.8278,133,1515.8287
111,1532.2197,117,1528.983
117,1630.1609,111,1633.3976
105,1344.1561,114,1330.2405
114,1334.8564,105,1348.7721
92,1372.2502,90,1382.8961
90,1565.025,92,1554.3792
134,1639.39,136,1633.2537
136,1469.3704,134,1475.5067
104,1289.4701,127,1287.3049
127,1613.2096,104,1615.3748
125,1553.4904,106,1555.5781
106,1246.303,125,1244.2152
101,1503.0194,95,1508.1053
95,1500.0149,101,1494.929
104,1528.983,98,1534.7369
98,1554.3792,104,1548.6252
116,1287.3049,112,1300.672
112,1459.0973,116,1445.7302
128,1424.1409,114,1434.7216
114,1273.7056,128,1263.1249
116,1451.0409,121,1446.6017
121,1463.3719,116,1467.8112
107,1400.7578,118,1387.8213
118,1454.7664,107,1467.7029
104,1705.2841,99,1709.7631
99,1494.929,104,1490.45
104,1225.5023,111,1224.8538
111,1623.2689,104,1623.9175
110,1680.6794,103,1681.5403
103,1330.2405,110,1329.3796
91,1615.3748,101,1603.4307
101,1475.5067,91,1487.4508
108,1300.672,93,1313.2681
93,1382.8961,108,1370.3
109,1555.5781,104,1564.0265
104,1508.1053,109,1499.657
119,1445.7302,103,1456.9303
103,1487.4508,119,1476.2507
92,1467.8112,84,1489.7444
84,1709.7631,92,1687.8298
123,1434.7216,117,1440.0952
117,1244.2152,123,1238.8416
104,1630.4242,114,1617.5472
114,1467.7029,104,1480.5798
115,1224.8538,123,1219.3663
123,1446.6017,115,1452.0891
103,1681.5403,99,1689.116
99,1633.3976,103,1625.8219
106,1633.2537,99,1634.522
99,1348.7721,106,1347.5038
121,1387.8213,110,1399.9911
110,1515.8287,121,1503.6589
108,1490.45,112,1484.7416
112,1617.5472,108,1623.2556
109,1623.9175,108,1628.1216
108,1534.7369,109,1530.5328
108,1347.5038,115,1343.6199
115,1625.8219,108,1629.7058
105,1263.1249,115,1258.8458
115,1564.0265,105,1568.3055
110,1489.7444,100,1494.2706
100,1399.9911,110,1395.4648
111,1548.6252,93,1557.9362
93,1329.3796,111,1320.0687
109,1440.0952,110,1435.6464
110,1313.2681,109,1317.7169
97,1687.8298,100,1680.3204
100,1499.657,97,1507.1664
116,1689.116,109,1693.9615
109,1456.9303,116,1452.0847
97,1480.5798,99,1476.937
99,1452.0891,97,1455.7319
102,1238.8416,101,1241.7809
101,1258.8458,102,1255.9065
123,1219.3663,146,1211.2681
146,1503.6589,123,1511.7572
105,1557.9362,112,1554.0189
112,1634.522,105,1638.4392
106,1530.5328,113,1528.0315
113,1693.9615,106,1696.4629
119,1629.7058,115,1633.4496
115,1603.4307,119,1599.6869
105,1476.2507,106,1467.9766
106,1320.0687,105,1328.3429
112,1317.7169,115,1313.8914
115,1511.7572,112,1515.5828
122,1435.6464,132,1425.9595
132,1554.0189,122,1563.7058
107,1455.7319,105,1458.1682
105,1395.4648,107,1393.0286
90,1528.0315,98,1515.9745
98,1343.6199,90,1355.6769
94,1370.3,106,1364.6527
106,1638.4392,94,1644.0865
96,1241.7809,112,1236.699
112,1568.3055,96,1573.3875
108,1680.3204,98,1687.1344
98,1476.937,108,1470.123
130,1494.2706,127,1496.7925
127,1211.2681,130,1208.7462
123,1484.7416,111,1507.6884
111,1623.2556,123,1600.3088
121,1452.0847,113,1460.3868
113,1328.3429,121,1320.0408
114,1599.6869,102,1603.7809
102,1467.9766,114,1463.8826
94,1496.7925,106,1489.4045
106,1507.6884,94,1515.0763
107,1628.1216,86,1634.4275
86,1507.1664,107,1500.8605
93,1236.699,98,1236.3046
98,1687.1344,93,1687.5288
139,1573.3875,118,1575.4945
118,1255.9065,139,1253.7994
140,1515.9745,133,1524.6986
133,1425.9595,140,1417.2354
117,1515.5828,110,1517.6123
110,1313.8914,117,1311.8618
108,1470.123,100,1475.8601
100,1458.1682,108,1452.4312
110,1600.3088,77,1604.9844
77,1364.6527,110,1359.9772
114,1320.0408,116,1318.1715
116,1633.4496,114,1635.3188
105,1563.7058,98,1565.6652
98,1355.6769,105,1353.7175
113,1463.8826,103,1470.6932
103,1460.3868,113,1453.5762
107,1603.7809,104,1609.2219
104,1696.4629,107,1691.0219
102,1500.8605,100,1505.5541
100,1393.0286,102,1388.335
106,1489.4045,116,1486.0005
116,1634.4275,106,1637.8315
111,1687.5288,115,1674.1439
115,1515.0763,111,1528.4612
131,1691.0219,119,1692.8882
119,1417.2354,131,1415.369
102,1208.7462,117,1204.4731
117,1359.9772,102,1364.2502
124,1644.0865,92,1652.6837
92,1524.6986,124,1516.1014
109,1604.9844,102,1608.5922
102,1311.8618,109,1308.254
93,1505.5541,85,1507.2067
85,1253.7994,93,1252.1469
111,1674.1439,107,1674.4592
107,1204.4731,111,1204.1578
109,1486.0005,93,1497.2347
93,1528.4612,109,1517.2269
113,1236.3046,124,1229.4768
124,1452.4312,113,1459.2589
127,1652.6837,136,1630.973
136,1453.5762,127,1475.2869
94,1318.1715,105,1316.1179
105,1565.6652,94,1567.7188
89,1635.3188,96,1624.816
96,1470.6932,89,1481.196
99,1609.2219,103,1598.0057
103,1517.6123,99,1528.8285
103,1637.8315,113,1621.2639
113,1388.335,103,1404.9026
101,1575.4945,94,1578.9857
94,1475.8601,101,1472.3689
113,1692.8882,102,1696.151
102,1528.8285,113,1525.5657
90,1364.2502,103,1357.2441
103,1598.0057,90,1605.0117
110,1567.7188,101,1572.6458
101,1308.254,110,1303.327
141,1624.816,129,1632.2522
129,1415.369,141,1407.9329
111,1459.2589,102,1471.3094
102,1621.2639,111,1609.2134
93,1630.973,85,1635.1868
85,1353.7175,93,1349.5038
119,1472.3689,102,1475.5558
102,1252.1469,119,1248.96
95,1229.4768,118,1226.804
118,1517.2269,95,1519.8998
105,1578.9857,111,1574.4911
111,1609.2134,105,1613.708
96,1605.0117,97,1601.1332
97,1516.1014,96,1519.98
112,1525.5657,97,1528.6768
97,1316.1179,112,1313.0068
96,1507.2067,88,1519.4706
88,1497.2347,96,1484.9708
99,1475.2869,89,1484.986
89,1357.2441,99,1347.545
127,1204.1578,129,1200.9478
129,1404.9026,127,1408.1127
101,1481.196,102,1478.6764
102,1696.151,101,1698.6707
112,1200.9478,133,1199.4369
133,1574.4911,112,1576.002
120,1349.5038,133,1343.2706
133,1407.9329,120,1414.166
98,1303.327,91,1313.1989
91,1248.96,98,1239.0881
100,1519.4706,93,1523.0867
93,1226.804,100,1223.1879
124,1608.5922,113,1612.3547
113,1471.3094,124,1467.5469
128,1635.1868,120,1647.7112
120,1632.2522,128,1619.7278
102,1572.6458,93,1579.984
93,1601.1332,102,1593.7949
102,1313.1989,111,1306.9037
111,1519.98,102,1526.2751
117,1408.1127,120,1406.7928
120,1613.708,117,1615.0278
107,1612.3547,97,1629.4706
97,1674.4592,107,1657.3434
130,1484.986,127,1493.7758
127,1528.6768,130,1519.887
89,1347.545,113,1345.6475
113,1698.6707,89,1700.5682
95,1475.5558,96,1472.9724
96,1484.9708,95,1487.5542
130,1478.6764,118,1487.6667
118,1313.0068,130,1304.0165
116,1615.0278,120,1610.0452
120,1576.002,116,1580.9846
121,1526.2751,120,1528.8938
120,1519.887,121,1517.2683
112,1579.984,108,1586.6327
108,1493.7758,112,1487.1271
115,1467.5469,121,1462.1566
121,1657.3434,115,1662.7336
117,1239.0881,112,1247.9603
112,1406.7928,117,1397.9207
126,1519.8998,112,1535.3678
112,1472.9724,126,1457.5044
104,1199.4369,118,1194.7177
118,1523.0867,104,1527.8059
123,1619.7278,106,1623.1864
106,1414.166,123,1410.7074
121,1487.6667,99,1493.4296
99,1343.2706,121,1337.5078
89,1345.6475,97,1343.9606
97,1593.7949,89,1595.4818
109,1247.9603,130,1245.4484
130,1535.3678,109,1537.8798
125,1700.5682,115,1703.6598
115,1337.5078,125,1334.4163
95,1223.1879,96,1222.5034
96,1487.5542,95,1488.2386
118,1647.7112,110,1650.7104
110,1304.0165,118,1301.0172
99,1457.5044,115,1450.7532
115,1527.8059,99,1534.5571
118,1528.8938,107,1531.266
107,1306.9037,118,1304.5315
115,1487.1271,108,1489.9139
108,1343.9606,115,1341.1737
111,1662.7336,106,1666.4136
106,1610.0452,111,1606.3652
122,1493.4296,124,1488.9004
124,1410.7074,122,1415.2366
100,1517.2683,88,1527.989
88,1595.4818,100,1584.7611
102,1222.5034,110,1208.8298
110,1194.7177,102,1208.3912
98,1629.4706,118,1603.3888
118,1580.9846,98,1607.0664
130,1650.7104,88,1674.0815
88,1703.6598,130,1680.2887
108,1586.6327,93,1597.1316
93,1623.1864,108,1612.6875
117,1397.9207,127,1386.1416
127,1462.1566,117,1473.9357
105,1450.7532,116,1447.3518
116,1607.0664,105,1610.4678
104,1666.4136,92,1669.3673
92,1473.9357,104,1470.9819
111,1603.3888,106,1606.7927
106,1534.5571,111,1531.1532
102,1531.266,109,1528.474
109,1674.0815,102,1676.8735
119,1597.1316,103,1602.7452
103,1489.9139,119,1484.3003
111,1606.3652,97,1611.2213
97,1488.2386,111,1483.3826
101,1680.2887,89,1683.9609
89,1527.989,101,1524.3168
113,1584.7611,96,1595.7777
96,1612.6875,113,1601.6709
128,1447.3518,157,1440.9983
157,1610.4678,128,1616.8213
100,1669.3673,87,1672.3778
87,1470.9819,100,1467.9714
107,1528.474,114,1525.7634
114,1676.8735,107,1679.5841
120,1484.3003,129,1480.6312
129,1602.7452,120,1606.4143
109,1611.2213,102,1614.2417
102,1483.3826,109,1480.3622
104,1683.9609,100,1685.8799
